priority,name,address,lat,lng,cuisine,google_maps_link,rating,review_count,added
1,Mama Tira,"Brussels, Belgium",50.875719,4.3359082,Tiramisu,"https://www.google.com/maps/search/Mama+Tira+Brussels,+Belgium",,,
1,Pokawa,"Brussels, Belgium",50.841432,4.465068,Poke,"https://www.google.com/maps/search/Pokawa+Brussels,+Belgium",,,
1,Exki,"Brussels, Belgium",50.8800407,4.4260986,Healthy,"https://www.google.com/maps/search/Exki+Brussels,+Belgium",,,
1,Crep' & Cream,"Brussels, Belgium",50.8389444,4.3308849,Crepe,"https://www.google.com/maps/search/Crep'+&+Cream+Brussels,+Belgium",,,
1,Il Giardino,"Brussels, Belgium",50.7845113,4.3780555,Italian,"https://www.google.com/maps/search/Il+Giardino+Brussels,+Belgium",,,
1,elissa,"Brussels, Belgium",50.8651502,4.3590348,Mediterranean,"https://www.google.com/maps/search/elissa+Brussels,+Belgium",,,
1,Pokawa,"Brussels, Belgium",50.8368353,4.3358053,Hawaiian,"https://www.google.com/maps/search/Pokawa+Brussels,+Belgium",,,
1,Snack Amelia,"Brussels, Belgium",50.8608081,4.3320449,Barbecue,"https://www.google.com/maps/search/Snack+Amelia+Brussels,+Belgium",,,
1,Nati A Palermo,"Brussels, Belgium",50.8477908,4.388758,Italian,"https://www.google.com/maps/search/Nati+A+Palermo+Brussels,+Belgium",,,
1,Red Chillies,"Brussels, Belgium",50.8688004,4.4545124,Indian,"https://www.google.com/maps/search/Red+Chillies+Brussels,+Belgium",,,
1,Caruso,"Brussels, Belgium",50.818129,4.4187353,Italian,"https://www.google.com/maps/search/Caruso+Brussels,+Belgium",,,
1,Brasserie du Prince d'Orange,"Brussels, Belgium",50.7811229,4.3806226,French,"https://www.google.com/maps/search/Brasserie+du+Prince+d'Orange+Brussels,+Belgium",,,
1,Chaba Thai,"Brussels, Belgium",50.8434461,4.375063,Thai,"https://www.google.com/maps/search/Chaba+Thai+Brussels,+Belgium",,,
1,Belchicken,"Brussels, Belgium",50.8490916,4.458793,Chicken,"https://www.google.com/maps/search/Belchicken+Brussels,+Belgium",,,
1,Don Antonio,"Brussels, Belgium",50.839531,4.400814,Italian,"https://www.google.com/maps/search/Don+Antonio+Brussels,+Belgium",,,
1,McDonald's,"Brussels, Belgium",50.7862382,4.5003384,American,"https://www.google.com/maps/search/McDonald's+Brussels,+Belgium",,,
1,Deby's Delice,"Brussels, Belgium",50.8449998,4.356791,African,"https://www.google.com/maps/search/Deby's+Delice+Brussels,+Belgium",,,
1,Correspondance,"Brussels, Belgium",50.8641454,4.3450047,Brasserie,"https://www.google.com/maps/search/Correspondance+Brussels,+Belgium",,,
1,Tortilleria Benelux,"Brussels, Belgium",50.8595346,4.3691786,Mexican,"https://www.google.com/maps/search/Tortilleria+Benelux+Brussels,+Belgium",,,
1,Foodmaker,"Brussels, Belgium",50.886628,4.4528476,Salad,"https://www.google.com/maps/search/Foodmaker+Brussels,+Belgium",,,
1,Thai Café,"Brussels, Belgium",50.7892894,4.375206,Thai,"https://www.google.com/maps/search/Thai+Café+Brussels,+Belgium",,,
1,Pizza Hut,"Brussels, Belgium",50.8285217,4.3049876,Italian,"https://www.google.com/maps/search/Pizza+Hut+Brussels,+Belgium",,,
1,Pizza Hut,"Brussels, Belgium",50.8598844,4.3082144,Italian,"https://www.google.com/maps/search/Pizza+Hut+Brussels,+Belgium",,,
1,Spicy House,"Brussels, Belgium",50.8510978,4.3821855,Indian,"https://www.google.com/maps/search/Spicy+House+Brussels,+Belgium",,,
1,Pizza Hut,"Brussels, Belgium",50.8583528,4.4120782,Italian,"https://www.google.com/maps/search/Pizza+Hut+Brussels,+Belgium",,,
1,Adrian's,"Brussels, Belgium",50.8404182,4.4622338,International,"https://www.google.com/maps/search/Adrian's+Brussels,+Belgium",,,
1,Comme Chez Fleur,"Brussels, Belgium",50.7879561,4.3759357,Thai,"https://www.google.com/maps/search/Comme+Chez+Fleur+Brussels,+Belgium",,,
1,Toma Mate,"Brussels, Belgium",50.7696795,4.3115155,Argentinian,"https://www.google.com/maps/search/Toma+Mate+Brussels,+Belgium",,,
1,Pizza Margherita,"Brussels, Belgium",50.874353,4.3866068,Italian,"https://www.google.com/maps/search/Pizza+Margherita+Brussels,+Belgium",,,
1,Il Ramo Verdee,"Brussels, Belgium",50.842708,4.3768554,Italian,"https://www.google.com/maps/search/Il+Ramo+Verdee+Brussels,+Belgium",,,
1,Bulan Thai,"Brussels, Belgium",50.8851833,4.4702812,Thai,"https://www.google.com/maps/search/Bulan+Thai+Brussels,+Belgium",,,
1,The Waffle,"Brussels, Belgium",50.8653089,4.3489122,Waffle,"https://www.google.com/maps/search/The+Waffle+Brussels,+Belgium",,,
1,The Waffle,"Brussels, Belgium",50.8651906,4.3451965,Waffle,"https://www.google.com/maps/search/The+Waffle+Brussels,+Belgium",,,
1,Princesse Pizzeria,"Brussels, Belgium",50.852789,4.3889271,Italian,"https://www.google.com/maps/search/Princesse+Pizzeria+Brussels,+Belgium",,,
1,Sushi Park,"Brussels, Belgium",50.8633544,4.3774723,Japanese,"https://www.google.com/maps/search/Sushi+Park+Brussels,+Belgium",,,
1,Spicy Mahal,"Brussels, Belgium",50.8365816,4.3263653,Indian,"https://www.google.com/maps/search/Spicy+Mahal+Brussels,+Belgium",,,
1,Ma Broeck,"Brussels, Belgium",50.8372227,4.3052422,World,"https://www.google.com/maps/search/Ma+Broeck+Brussels,+Belgium",,,
1,Petite Restauration Spécialités Africaines,"Brussels, Belgium",50.8331922,4.3370497,African,"https://www.google.com/maps/search/Petite+Restauration+Spécialités+Africaines+Brussels,+Belgium",,,
1,Pintong,"Brussels, Belgium",50.8430827,4.410434,Thai,"https://www.google.com/maps/search/Pintong+Brussels,+Belgium",,,
1,Le Ketje,"Brussels, Belgium",50.8346806,4.3458107,Pasta,"https://www.google.com/maps/search/Le+Ketje+Brussels,+Belgium",,,
1,Pizza Hut,"Brussels, Belgium",50.8152038,4.4237053,Italian,"https://www.google.com/maps/search/Pizza+Hut+Brussels,+Belgium",,,
1,CTR Chicken,"Brussels, Belgium",50.8588774,4.3604063,Chicken,"https://www.google.com/maps/search/CTR+Chicken+Brussels,+Belgium",,,
1,Yin-Yuan,"Brussels, Belgium",50.8586963,4.4144574,Chinese,"https://www.google.com/maps/search/Yin-Yuan+Brussels,+Belgium",,,
1,Papay Food,"Brussels, Belgium",50.8580355,4.3398062,Syrian,"https://www.google.com/maps/search/Papay+Food+Brussels,+Belgium",,,
1,Chez Thèo,"Brussels, Belgium",50.8133495,4.3818118,Regional,"https://www.google.com/maps/search/Chez+Thèo+Brussels,+Belgium",,,
1,Foodmaker,"Brussels, Belgium",50.8572527,4.3545244,Salad,"https://www.google.com/maps/search/Foodmaker+Brussels,+Belgium",,,
1,Ikigai Sushi,"Brussels, Belgium",50.8578373,4.3539934,Japanese,"https://www.google.com/maps/search/Ikigai+Sushi+Brussels,+Belgium",,,
1,Belchicken,"Brussels, Belgium",50.8034088,4.337473,Chicken,"https://www.google.com/maps/search/Belchicken+Brussels,+Belgium",,,
1,Pizza Hut,"Kerklaan 37, 1830, Machelen",50.9129794,4.4300279,Italian,"https://www.google.com/maps/search/Pizza+Hut+Kerklaan+37,+1830,+Machelen",,,
1,Quick,"Brussels, Belgium",50.8489863,4.4613281,American,"https://www.google.com/maps/search/Quick+Brussels,+Belgium",,,
1,Café-Restaurant Den Ouden Belg,"Dorpsstraat 40, 1731, Relegem",50.9001122,4.2809868,Regional,"https://www.google.com/maps/search/Café-Restaurant+Den+Ouden+Belg+Dorpsstraat+40,+1731,+Relegem",,,
1,BE BURGER,"Hector Henneaulaan 164, 1930, Zaventem",50.8810336,4.4666381,American,"https://www.google.com/maps/search/BE+BURGER+Hector+Henneaulaan+164,+1930,+Zaventem",,,
1,Ristorante di Parma,Mechelsesteenweg - Chaussée de Malines,50.8450923,4.5005309,Italian,https://www.google.com/maps/search/Ristorante+di+Parma+Mechelsesteenweg+-+Chaussée+de+Malines,,,
1,Brasserie Kasteel Beersel,"Lotsestraat 65, 1650, Beersel",50.7664456,4.300524,Brasserie,"https://www.google.com/maps/search/Brasserie+Kasteel+Beersel+Lotsestraat+65,+1650,+Beersel",,,
1,Krok & Ko,Kerkstraat 55,50.839456,4.2509473,Regional,https://www.google.com/maps/search/Krok+&+Ko+Kerkstraat+55,,,
1,De Neu Pruim,Steenweg op Ukkel 110,50.7701651,4.3129201,Regional,https://www.google.com/maps/search/De+Neu+Pruim+Steenweg+op+Ukkel+110,,,
1,McDonald's,"Bergensesteenweg 427, 1601, Sint-Pieters-Leeuw",50.7835633,4.2764377,American,"https://www.google.com/maps/search/McDonald's+Bergensesteenweg+427,+1601,+Sint-Pieters-Leeuw",,,
2,Taverne,"Brussels, Belgium",50.8811825,4.4743195,Restaurant,"https://www.google.com/maps/search/Taverne+Brussels,+Belgium",,,
2,Pizza Romano,"Brussels, Belgium",50.8819038,4.4731246,Restaurant,"https://www.google.com/maps/search/Pizza+Romano+Brussels,+Belgium",,,
2,Restaurant Pirate-Café Brasserie,"Brussels, Belgium",50.8680663,4.4522992,Restaurant,"https://www.google.com/maps/search/Restaurant+Pirate-Café+Brasserie+Brussels,+Belgium",,,
2,Restaurant Cosmopolite,"Brussels, Belgium",50.8787444,4.4565767,Restaurant,"https://www.google.com/maps/search/Restaurant+Cosmopolite+Brussels,+Belgium",,,
2,Le Médicis,"Brussels, Belgium",50.8385577,4.4633861,Restaurant,"https://www.google.com/maps/search/Le+Médicis+Brussels,+Belgium",,,
2,La Perle du Désert,"Brussels, Belgium",50.8661866,4.453252,Restaurant,"https://www.google.com/maps/search/La+Perle+du+Désert+Brussels,+Belgium",,,
2,Restaurant Sirtaki,"Brussels, Belgium",50.8660914,4.4419858,Restaurant,"https://www.google.com/maps/search/Restaurant+Sirtaki+Brussels,+Belgium",,,
2,Stradur,"Brussels, Belgium",50.8673783,4.4478478,Restaurant,"https://www.google.com/maps/search/Stradur+Brussels,+Belgium",,,
2,Global Village,"Brussels, Belgium",50.870262,4.4635092,Restaurant,"https://www.google.com/maps/search/Global+Village+Brussels,+Belgium",,,
2,Restaurant Sava,Steenokkerzeelstraat 127,50.8882335,4.4743156,Restaurant,https://www.google.com/maps/search/Restaurant+Sava+Steenokkerzeelstraat+127,,,
2,Restaurant Lotus,"Brussels, Belgium",50.8647703,4.4576332,Restaurant,"https://www.google.com/maps/search/Restaurant+Lotus+Brussels,+Belgium",,,
2,Brasserie Le Chalet Vert,"Rue de la Limite 145, 1970",50.8307725,4.5155691,Restaurant,"https://www.google.com/maps/search/Brasserie+Le+Chalet+Vert+Rue+de+la+Limite+145,+1970",,,
2,Le Prince Rose,"Brussels, Belgium",50.8440149,4.5103046,Restaurant,"https://www.google.com/maps/search/Le+Prince+Rose+Brussels,+Belgium",,,
2,Balthazar,"Brussels, Belgium",50.8435388,4.5095552,Restaurant,"https://www.google.com/maps/search/Balthazar+Brussels,+Belgium",,,
2,Hof Ten As,"Brussels, Belgium",50.9191402,4.4908974,Restaurant,"https://www.google.com/maps/search/Hof+Ten+As+Brussels,+Belgium",,,
2,Brasserie Mariadal,"Brussels, Belgium",50.8805878,4.4777017,Restaurant,"https://www.google.com/maps/search/Brasserie+Mariadal+Brussels,+Belgium",,,
2,Au Rallye des Autos,"Brussels, Belgium",50.783931,4.3789098,Restaurant,"https://www.google.com/maps/search/Au+Rallye+des+Autos+Brussels,+Belgium",,,
2,Snack Spuntino,"Brussels, Belgium",50.9067282,4.4135851,Restaurant,"https://www.google.com/maps/search/Snack+Spuntino+Brussels,+Belgium",,,
2,Manzo by Antonio Morreale,Steenokkerzeelstraat 151,50.8887152,4.4735464,Restaurant,https://www.google.com/maps/search/Manzo+by+Antonio+Morreale+Steenokkerzeelstraat+151,,,
2,Ristorante Serenata,"Brussels, Belgium",50.8850336,4.4704338,Restaurant,"https://www.google.com/maps/search/Ristorante+Serenata+Brussels,+Belgium",,,
2,Les Amis Dînent,"Brussels, Belgium",50.8422419,4.4969728,Restaurant,"https://www.google.com/maps/search/Les+Amis+Dînent+Brussels,+Belgium",,,
2,Food Inspiration,"Brussels, Belgium",50.8368952,4.3881907,Restaurant,"https://www.google.com/maps/search/Food+Inspiration+Brussels,+Belgium",,,
2,Le Quartier Latin,"Brussels, Belgium",50.8223662,4.3886139,Restaurant,"https://www.google.com/maps/search/Le+Quartier+Latin+Brussels,+Belgium",,,
2,Snack Merode,"Brussels, Belgium",50.8386772,4.3978455,Restaurant,"https://www.google.com/maps/search/Snack+Merode+Brussels,+Belgium",,,
2,Chez Amina,"Brussels, Belgium",50.838439,4.382078,Restaurant,"https://www.google.com/maps/search/Chez+Amina+Brussels,+Belgium",,,
2,Snack Musti,"Brussels, Belgium",50.8560664,4.3840718,Restaurant,"https://www.google.com/maps/search/Snack+Musti+Brussels,+Belgium",,,
2,La Couronne,"Brussels, Belgium",50.8591422,4.3784109,Restaurant,"https://www.google.com/maps/search/La+Couronne+Brussels,+Belgium",,,
2,Babbelaar,"Brussels, Belgium",50.7903121,4.2975797,Restaurant,"https://www.google.com/maps/search/Babbelaar+Brussels,+Belgium",,,
2,Galya,"Brussels, Belgium",50.8375171,4.4156212,Restaurant,"https://www.google.com/maps/search/Galya+Brussels,+Belgium",,,
2,Italia,"Brussels, Belgium",50.8804937,4.514905,Restaurant,"https://www.google.com/maps/search/Italia+Brussels,+Belgium",,,
2,Bistro R,"Brussels, Belgium",50.8775134,4.5051387,Restaurant,"https://www.google.com/maps/search/Bistro+R+Brussels,+Belgium",,,
2,Zalen Ons Huis,"Brussels, Belgium",50.870122,4.4496876,Restaurant,"https://www.google.com/maps/search/Zalen+Ons+Huis+Brussels,+Belgium",,,
2,Snack Walim,"Brussels, Belgium",50.861068,4.3641401,Restaurant,"https://www.google.com/maps/search/Snack+Walim+Brussels,+Belgium",,,
2,Haci Baba,"Brussels, Belgium",50.861374,4.3638893,Restaurant,"https://www.google.com/maps/search/Haci+Baba+Brussels,+Belgium",,,
2,Taverne-Snack De V.W. Cox,"Brussels, Belgium",50.8885434,4.2675711,Restaurant,"https://www.google.com/maps/search/Taverne-Snack+De+V.W.+Cox+Brussels,+Belgium",,,
2,Les Deux Maisons,"Brussels, Belgium",50.8414031,4.4598395,Restaurant,"https://www.google.com/maps/search/Les+Deux+Maisons+Brussels,+Belgium",,,
2,La Luna,"Brussels, Belgium",50.8628657,4.3065669,Restaurant,"https://www.google.com/maps/search/La+Luna+Brussels,+Belgium",,,
2,Les frères Sen,"Brussels, Belgium",50.8714875,4.344992,Restaurant,"https://www.google.com/maps/search/Les+frères+Sen+Brussels,+Belgium",,,
2,Let's Co,"Brussels, Belgium",50.8666223,4.3420061,Restaurant,"https://www.google.com/maps/search/Let's+Co+Brussels,+Belgium",,,
2,L'Oppem,"Brussels, Belgium",50.8411409,4.4950257,Restaurant,"https://www.google.com/maps/search/L'Oppem+Brussels,+Belgium",,,
2,By ME,"Mechelsesteenweg - Chaussée de Malines 169, 1970, Wezembeek-Oppem",50.8400126,4.4934077,Restaurant,"https://www.google.com/maps/search/By+ME+Mechelsesteenweg+-+Chaussée+de+Malines+169,+1970,+Wezembeek-Oppem",,,
2,Bistro Blue Heaven,"Brussels, Belgium",50.8463972,4.4842772,Restaurant,"https://www.google.com/maps/search/Bistro+Blue+Heaven+Brussels,+Belgium",,,
2,Snack Famille,"Brussels, Belgium",50.8361716,4.315461,Restaurant,"https://www.google.com/maps/search/Snack+Famille+Brussels,+Belgium",,,
2,Restaurant Jeroen Storme,"Heirbaan 210, 1830",50.9168385,4.4489559,Restaurant,"https://www.google.com/maps/search/Restaurant+Jeroen+Storme+Heirbaan+210,+1830",,,
2,Folklor,"Brussels, Belgium",50.8369233,4.3963302,Restaurant,"https://www.google.com/maps/search/Folklor+Brussels,+Belgium",,,
2,Lebanon Palace,"Brussels, Belgium",50.8495927,4.5059353,Restaurant,"https://www.google.com/maps/search/Lebanon+Palace+Brussels,+Belgium",,,
2,Eden's Garden,"Brussels, Belgium",50.8837386,4.2757125,Restaurant,"https://www.google.com/maps/search/Eden's+Garden+Brussels,+Belgium",,,
2,Le Coin,"Brussels, Belgium",50.8241911,4.4006945,Restaurant,"https://www.google.com/maps/search/Le+Coin+Brussels,+Belgium",,,
2,Tapa Ti,Beekstraat 48,50.8570976,4.5126833,Restaurant,https://www.google.com/maps/search/Tapa+Ti+Beekstraat+48,,,
2,Aux deux gares,"Brussels, Belgium",50.8323784,4.3261356,Restaurant,"https://www.google.com/maps/search/Aux+deux+gares+Brussels,+Belgium",,,
2,X-it 12,"Brussels, Belgium",50.8601324,4.278324,Restaurant,"https://www.google.com/maps/search/X-it+12+Brussels,+Belgium",,,
2,Snack Leuven,"Brussels, Belgium",50.8678991,4.4504558,Restaurant,"https://www.google.com/maps/search/Snack+Leuven+Brussels,+Belgium",,,
2,Cakir,"Brussels, Belgium",50.8635568,4.3729417,Restaurant,"https://www.google.com/maps/search/Cakir+Brussels,+Belgium",,,
2,L'Arrosoir,"Brussels, Belgium",50.8160114,4.4256643,Restaurant,"https://www.google.com/maps/search/L'Arrosoir+Brussels,+Belgium",,,
2,Il Cappuccino,"Brussels, Belgium",50.8730516,4.3247433,Restaurant,"https://www.google.com/maps/search/Il+Cappuccino+Brussels,+Belgium",,,
2,Snack au Petit Creux,"Brussels, Belgium",50.8518004,4.3850705,Restaurant,"https://www.google.com/maps/search/Snack+au+Petit+Creux+Brussels,+Belgium",,,
2,Snack Saint-Antoine,"Brussels, Belgium",50.8301919,4.3863548,Restaurant,"https://www.google.com/maps/search/Snack+Saint-Antoine+Brussels,+Belgium",,,
2,Karaca Concept,"Brussels, Belgium",50.8581051,4.3831557,Restaurant,"https://www.google.com/maps/search/Karaca+Concept+Brussels,+Belgium",,,
2,Taverne Brusilia,"Brussels, Belgium",50.8631991,4.3796739,Restaurant,"https://www.google.com/maps/search/Taverne+Brusilia+Brussels,+Belgium",,,
2,Taverne Le Pavillon,"Brussels, Belgium",50.8361264,4.3059161,Coffee_Shop,"https://www.google.com/maps/search/Taverne+Le+Pavillon+Brussels,+Belgium",,,
2,Snack Araff,"Brussels, Belgium",50.8641928,4.365932,Restaurant,"https://www.google.com/maps/search/Snack+Araff+Brussels,+Belgium",,,
2,Snack Salam,"Brussels, Belgium",50.8696933,4.3712446,Restaurant,"https://www.google.com/maps/search/Snack+Salam+Brussels,+Belgium",,,
2,Tayba Family,"Brussels, Belgium",50.8706656,4.3719517,Restaurant,"https://www.google.com/maps/search/Tayba+Family+Brussels,+Belgium",,,
2,Le Grand Salon,"Brussels, Belgium",50.766575,4.3076025,Restaurant,"https://www.google.com/maps/search/Le+Grand+Salon+Brussels,+Belgium",,,
2,Snack Club,"Brussels, Belgium",50.8500735,4.4509378,Sandwich,"https://www.google.com/maps/search/Snack+Club+Brussels,+Belgium",,,
2,D'Ici & d'Ailleurs,"Brussels, Belgium",50.8500511,4.4534181,Restaurant,"https://www.google.com/maps/search/D'Ici+&+d'Ailleurs+Brussels,+Belgium",,,
2,Petite Miette,"Brussels, Belgium",50.8176863,4.3404794,Restaurant,"https://www.google.com/maps/search/Petite+Miette+Brussels,+Belgium",,,
2,Le Saint Hubert,"Brussels, Belgium",50.8497369,4.3902097,Restaurant,"https://www.google.com/maps/search/Le+Saint+Hubert+Brussels,+Belgium",,,
2,La Galia,"Brussels, Belgium",50.8434426,4.3752631,Restaurant,"https://www.google.com/maps/search/La+Galia+Brussels,+Belgium",,,
2,Park Side Brasserie,"Brussels, Belgium",50.8421472,4.3859761,Restaurant,"https://www.google.com/maps/search/Park+Side+Brasserie+Brussels,+Belgium",,,
2,LUX/BXL,"Brussels, Belgium",50.8388893,4.3708652,Restaurant,"https://www.google.com/maps/search/LUX/BXL+Brussels,+Belgium",,,
2,Snackôpâtes,"Brussels, Belgium",50.8171241,4.3815077,Restaurant,"https://www.google.com/maps/search/Snackôpâtes+Brussels,+Belgium",,,
2,Le Sanglier,"Brussels, Belgium",50.8547034,4.3156825,Restaurant,"https://www.google.com/maps/search/Le+Sanglier+Brussels,+Belgium",,,
2,Happy Bôl,"Brussels, Belgium",50.8524191,4.3534863,Restaurant,"https://www.google.com/maps/search/Happy+Bôl+Brussels,+Belgium",,,
2,Asian fast food,"Brussels, Belgium",50.8702131,4.3717051,Restaurant,"https://www.google.com/maps/search/Asian+fast+food+Brussels,+Belgium",,,
2,Snack Ot’s,"Brussels, Belgium",50.8710121,4.3753126,Restaurant,"https://www.google.com/maps/search/Snack+Ot’s+Brussels,+Belgium",,,
2,Bak,"Brussels, Belgium",50.815834,4.3674749,Restaurant,"https://www.google.com/maps/search/Bak+Brussels,+Belgium",,,
